call_id,timestamp,duration,agent,queue,team,department,team_leader,customer_number
GEN-D5DA07C1,2026-01-13 18:20:06,200,agent.021,Sales Line,Tech L1,Technical Service,leader.techl1,+905551458872
GEN-C24FC109,2025-12-19 15:13:23,154,agent.041,Tech Support,Retention,Sales,leader.retention,+905555412040
GEN-E1DE63C4,2026-01-15 22:44:59,221,agent.018,Tech Support,Tech L2,Technical Service,leader.techl2,+905558269512
GEN-864BCA97,2025-12-29 15:48:52,87,agent.031,Tech Support,Retention,Sales,leader.retention,+905554364225
GEN-F37B3A1A,2026-01-13 09:30:53,116,agent.035,Sales Line,Tech L2,Technical Service,leader.techl2,+905555460011
GEN-EFD09278,2026-01-01 15:07:04,162,agent.006,VIP Line,Retention,Sales,leader.retention,+905555839451
GEN-AA676BC1,2026-01-10 14:56:38,201,agent.021,General Support,Tech L1,Technical Service,leader.techl1,+905554868558
GEN-8E2F779F,2026-01-09 20:13:33,123,agent.017,General Support,Tech L1,Technical Service,leader.techl1,+905555418738
GEN-91B3473F,2026-01-09 10:54:05,194,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905551359800
GEN-2FACC653,2026-01-02 13:58:47,107,agent.030,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905552630938
GEN-A8ABF1A5,2026-01-04 18:19:58,221,agent.031,Tech Support,Retention,Sales,leader.retention,+905555969215
GEN-07D6C1FE,2026-01-02 16:53:34,205,agent.045,Tech Support,Inbound B,Customer Support,leader.inboundb,+905559445684
GEN-6666E272,2025-12-20 15:02:45,211,agent.041,General Support,Retention,Sales,leader.retention,+905551894875
GEN-F6CF57DC,2025-12-25 14:23:08,84,agent.036,General Support,Inbound B,Customer Support,leader.inboundb,+905559963899
GEN-EC154B9A,2026-01-02 14:25:02,198,agent.016,General Support,Retention,Sales,leader.retention,+905556970427
GEN-3BE5BCCA,2025-12-18 23:37:01,193,agent.019,Sales Line,Tech L1,Technical Service,leader.techl1,+905552645016
GEN-73550583,2026-01-05 09:11:46,145,agent.020,VIP Line,Tech L1,Technical Service,leader.techl1,+905556624466
GEN-6CFBA316,2026-01-07 13:01:42,190,agent.027,General Support,VIP Support,Customer Support,leader.vipsupport,+905559249843
GEN-1A06AC0D,2026-01-12 13:31:09,229,agent.032,VIP Line,Tech L2,Technical Service,leader.techl2,+905555886114
GEN-BF71EB11,2025-12-18 11:13:41,119,agent.011,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905557018636
GEN-C9349875,2026-01-02 14:53:16,228,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905557310522
GEN-B6DF4AC3,2026-01-12 11:32:16,186,agent.026,General Support,Tech L1,Technical Service,leader.techl1,+905552394035
GEN-DFEF6493,2025-12-31 10:59:25,178,agent.034,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905551838902
GEN-C4960E43,2026-01-14 19:30:29,0,,General Support,,,,+905556066672
GEN-E096D81B,2026-01-09 18:11:34,130,agent.036,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558482007
GEN-C5663518,2026-01-04 09:11:22,259,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905557795873
GEN-01F7B2B4,2025-12-31 14:47:16,216,agent.013,Tech Support,Tech L1,Technical Service,leader.techl1,+905558902273
GEN-9409EC9A,2026-01-05 15:34:57,154,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905553467731
GEN-D315E0A0,2026-01-07 15:31:14,168,agent.019,Sales Line,Tech L1,Technical Service,leader.techl1,+905557941814
GEN-F8D23D20,2026-01-12 12:01:22,265,agent.043,Sales Line,Tech L1,Technical Service,leader.techl1,+905552570177
GEN-FAD2DD08,2026-01-04 14:54:02,92,agent.026,General Support,Tech L1,Technical Service,leader.techl1,+905553409403
GEN-36F5533D,2025-12-19 20:13:45,168,agent.011,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905553681016
GEN-40A3F5AF,2026-01-06 12:45:32,217,agent.016,Sales Line,Retention,Sales,leader.retention,+905554105257
GEN-96B3A149,2025-12-29 07:26:14,202,agent.009,VIP Line,Inbound A,Customer Support,leader.inbounda,+905552187638
GEN-A5EDDF9E,2025-12-23 12:52:51,99,agent.007,General Support,Tech L1,Technical Service,leader.techl1,+905552110175
GEN-F3D17CC4,2025-12-26 12:15:30,235,agent.048,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905552261051
GEN-FB7601EB,2026-01-11 17:45:10,21,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905553660952
GEN-2185C810,2026-01-05 13:06:35,223,agent.026,Sales Line,Tech L1,Technical Service,leader.techl1,+905559057548
GEN-1005174D,2025-12-28 13:35:34,183,agent.020,Tech Support,Tech L1,Technical Service,leader.techl1,+905558721739
GEN-AFBFD93F,2025-12-25 17:13:04,252,agent.031,Sales Line,Retention,Sales,leader.retention,+905554554745
GEN-583AE962,2026-01-05 09:34:58,157,agent.045,Tech Support,Inbound B,Customer Support,leader.inboundb,+905551359473
GEN-EE369F21,2025-12-26 17:03:22,252,agent.010,General Support,Tech L1,Technical Service,leader.techl1,+905552569971
GEN-83FCA36B,2025-12-26 21:31:43,142,agent.050,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905553033456
GEN-E322434C,2025-12-24 15:58:41,150,agent.015,Tech Support,Retention,Sales,leader.retention,+905557292822
GEN-9C97DC18,2026-01-17 19:55:49,65,agent.014,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905557292822
GEN-1B2B0E60,2026-01-07 16:21:45,197,agent.028,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905551536628
GEN-74C05315,2025-12-25 19:49:52,244,agent.007,General Support,Tech L1,Technical Service,leader.techl1,+905552083393
GEN-4F76BB0B,2026-01-11 16:16:53,98,agent.040,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905552587969
GEN-197BB418,2025-12-30 12:13:31,0,,VIP Line,,,,+905556730476
GEN-C1918D7A,2025-12-25 10:58:42,255,agent.028,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905555874413
GEN-06D5C764,2025-12-24 19:38:13,135,agent.022,Tech Support,Tech L1,Technical Service,leader.techl1,+905557743350
GEN-BE7B5589,2025-12-28 19:52:13,193,agent.038,Sales Line,Tech L2,Technical Service,leader.techl2,+905558134389
GEN-071A8692,2025-12-24 17:16:45,255,agent.010,Sales Line,Tech L1,Technical Service,leader.techl1,+905551412680
GEN-2356A64E,2026-01-04 10:38:13,61,agent.002,General Support,Inbound A,Customer Support,leader.inbounda,+905553804841
GEN-2DB20422,2026-01-06 16:33:16,243,agent.047,Sales Line,Inbound B,Customer Support,leader.inboundb,+905559723842
GEN-345614FA,2026-01-04 12:00:32,81,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558396302
GEN-B3A27CB0,2026-01-12 09:45:29,156,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905558673564
GEN-CFF8325C,2026-01-13 18:10:09,193,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905558177511
GEN-23091193,2025-12-27 17:50:26,223,agent.019,Tech Support,Tech L1,Technical Service,leader.techl1,+905553456808
GEN-0CC1626A,2025-12-18 19:00:42,0,,VIP Line,,,,+905557795873
GEN-EC3E08D5,2026-01-09 15:47:56,183,agent.011,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905554976705
GEN-F939BE2F,2026-01-03 13:40:30,220,agent.027,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905559654800
GEN-C78B56A1,2025-12-18 07:24:17,176,agent.042,Tech Support,Inbound B,Customer Support,leader.inboundb,+905554984102
GEN-6802B3A6,2026-01-07 15:23:35,0,,Tech Support,,,,+905552900754
GEN-8A8C947E,2025-12-21 12:11:26,185,agent.029,VIP Line,Tech L1,Technical Service,leader.techl1,+905554626438
GEN-D7C398FA,2025-12-22 12:46:06,161,agent.012,General Support,Tech L2,Technical Service,leader.techl2,+905552513270
GEN-78DCC8AA,2026-01-08 10:33:59,269,agent.025,VIP Line,Tech L2,Technical Service,leader.techl2,+905552449535
GEN-FC7D1C1A,2025-12-23 17:55:23,122,agent.014,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905558728735
GEN-017DE54D,2026-01-14 11:05:06,214,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905552229405
GEN-88A46474,2025-12-25 18:58:46,0,,General Support,,,,+905555599840
GEN-2347538D,2025-12-25 05:14:30,190,agent.037,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905553754502
GEN-BA8F9F5A,2026-01-03 17:15:18,241,agent.035,VIP Line,Tech L2,Technical Service,leader.techl2,+905558408624
GEN-4F7B8E51,2025-12-23 18:42:01,140,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905558134389
GEN-83647E3A,2025-12-24 19:11:40,187,agent.039,Tech Support,Tech L1,Technical Service,leader.techl1,+905554186152
GEN-8747DB49,2026-01-12 18:50:01,173,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905558134389
GEN-A44469A8,2026-01-13 07:14:00,128,agent.020,General Support,Tech L1,Technical Service,leader.techl1,+905551589327
GEN-F0E583ED,2025-12-23 10:08:13,0,,Tech Support,,,,+905558931594
GEN-AA041CA1,2026-01-13 20:01:21,215,agent.019,General Support,Tech L1,Technical Service,leader.techl1,+905558976530
GEN-466D4EA8,2026-01-15 15:00:25,198,agent.044,Tech Support,Inbound A,Customer Support,leader.inbounda,+905555886114
GEN-411E530E,2026-01-12 05:10:52,273,agent.019,VIP Line,Tech L1,Technical Service,leader.techl1,+905552139860
GEN-A2D562EC,2025-12-30 17:44:53,241,agent.023,VIP Line,Inbound A,Customer Support,leader.inbounda,+905551490483
GEN-DC69E4AC,2025-12-31 07:54:54,106,agent.041,VIP Line,Retention,Sales,leader.retention,+905552554644
GEN-F366C965,2026-01-12 08:33:51,94,agent.011,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905554392336
GEN-FD2133B5,2025-12-30 16:56:01,175,agent.025,Tech Support,Tech L2,Technical Service,leader.techl2,+905551737514
GEN-5093C485,2025-12-26 14:16:07,144,agent.022,General Support,Tech L1,Technical Service,leader.techl1,+905555535870
GEN-FC5C5542,2025-12-21 11:23:50,99,agent.048,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905558371219
GEN-A24A3015,2026-01-07 10:01:55,124,agent.028,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905558203885
GEN-91AC9F20,2026-01-04 20:52:44,0,,VIP Line,,,,+905557085117
GEN-1ED5283D,2026-01-06 13:25:32,196,agent.002,Sales Line,Inbound A,Customer Support,leader.inbounda,+905557264141
GEN-EE2F676F,2026-01-12 09:42:37,222,agent.045,Tech Support,Inbound B,Customer Support,leader.inboundb,+905553525026
GEN-02AE37BF,2025-12-19 17:57:05,246,agent.031,VIP Line,Retention,Sales,leader.retention,+905556724114
GEN-DBE86535,2025-12-27 17:46:19,139,agent.040,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905559457287
GEN-57B50A07,2025-12-23 13:56:18,115,agent.017,Tech Support,Tech L1,Technical Service,leader.techl1,+905558477151
GEN-B9AE7535,2026-01-08 18:02:54,146,agent.013,Sales Line,Tech L1,Technical Service,leader.techl1,+905551713946
GEN-5FEB4E55,2025-12-20 11:10:10,279,agent.007,General Support,Tech L1,Technical Service,leader.techl1,+905553149256
GEN-A2B8204A,2026-01-09 09:05:54,262,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905555412040
GEN-1B5BBB15,2026-01-10 11:39:09,78,agent.040,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905556342681
GEN-A76F2974,2026-01-16 13:15:11,161,agent.034,Sales Line,VIP Support,Customer Support,leader.vipsupport,+905555535870
GEN-055988DD,2025-12-26 05:03:11,0,,VIP Line,,,,+905559393750
GEN-031E54C2,2026-01-17 15:46:04,165,agent.032,Tech Support,Tech L2,Technical Service,leader.techl2,+905558759732
GEN-4D53B81E,2025-12-22 15:14:56,136,agent.043,Sales Line,Tech L1,Technical Service,leader.techl1,+905554438631
GEN-AD9111CC,2025-12-26 08:41:18,199,agent.017,VIP Line,Tech L1,Technical Service,leader.techl1,+905552925972
GEN-E732D871,2026-01-10 15:13:12,168,agent.049,Tech Support,Inbound B,Customer Support,leader.inboundb,+905559659790
GEN-11E5B5DA,2026-01-01 13:10:34,266,agent.007,VIP Line,Tech L1,Technical Service,leader.techl1,+905558641318
GEN-48C7AA59,2026-01-10 15:27:45,149,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905556500859
GEN-98057AEB,2025-12-22 08:39:19,143,agent.023,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551660575
GEN-C844EC36,2025-12-21 13:09:57,165,agent.010,Tech Support,Tech L1,Technical Service,leader.techl1,+905553405046
GEN-C07BF118,2025-12-25 18:07:28,188,agent.004,General Support,Retention,Sales,leader.retention,+905553229439
GEN-EABA9F32,2026-01-15 16:12:27,260,agent.007,General Support,Tech L1,Technical Service,leader.techl1,+905553624880
GEN-37C2549B,2025-12-18 13:27:17,164,agent.008,VIP Line,Inbound A,Customer Support,leader.inbounda,+905558673525
GEN-4732A721,2026-01-17 12:05:12,235,agent.011,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905553958312
GEN-0CEC089C,2026-01-02 11:45:11,68,agent.050,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905557309141
GEN-F9D1808B,2026-01-10 08:39:29,130,agent.002,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551359800
GEN-1759C4E2,2025-12-24 11:34:08,178,agent.008,General Support,Inbound A,Customer Support,leader.inbounda,+905555345358
GEN-430FEBC6,2026-01-03 15:27:17,319,agent.014,Tech Support,Outbound Sales,Sales,leader.outboundsales,+905559569955
GEN-64893C3A,2026-01-15 14:25:18,80,agent.016,Sales Line,Retention,Sales,leader.retention,+905556986620
GEN-968E44EF,2025-12-18 17:16:16,179,agent.005,General Support,Outbound Sales,Sales,leader.outboundsales,+905554456414
GEN-C250036C,2025-12-31 14:17:32,0,,VIP Line,,,,+905551871347
GEN-79D1B6BD,2025-12-26 16:16:58,54,agent.041,General Support,Retention,Sales,leader.retention,+905551697387
GEN-6A7D4818,2026-01-17 20:44:42,130,agent.017,General Support,Tech L1,Technical Service,leader.techl1,+905551962577
GEN-3450F047,2026-01-13 18:04:38,273,agent.034,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905555738926
GEN-43031B03,2025-12-20 12:17:02,162,agent.008,Tech Support,Inbound A,Customer Support,leader.inbounda,+905559123843
GEN-BFD9C85B,2026-01-11 21:22:34,172,agent.034,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905555055458
GEN-98E83677,2026-01-11 14:18:37,156,agent.023,Sales Line,Inbound A,Customer Support,leader.inbounda,+905556352708
GEN-DE66AA01,2026-01-03 20:32:19,377,agent.042,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558756262
GEN-0053647D,2026-01-13 09:40:21,146,agent.003,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551464989
GEN-E56937B2,2025-12-27 13:38:03,279,agent.004,Sales Line,Retention,Sales,leader.retention,+905559839394
GEN-5B4F5105,2026-01-15 08:50:36,0,,VIP Line,,,,+905558104998
GEN-E3E5A71E,2026-01-14 07:18:10,240,agent.001,Sales Line,Inbound B,Customer Support,leader.inboundb,+905555235106
GEN-4E3762C4,2025-12-21 11:27:55,0,,VIP Line,,,,+905555640414
GEN-13100C93,2025-12-22 11:15:04,101,agent.027,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905553887071
GEN-B5952C47,2025-12-20 13:34:08,278,agent.012,VIP Line,Tech L2,Technical Service,leader.techl2,+905559686064
GEN-A5354B34,2026-01-06 17:47:49,206,agent.015,Tech Support,Retention,Sales,leader.retention,+905556158014
GEN-E0359228,2026-01-11 07:14:35,281,agent.042,Sales Line,Inbound B,Customer Support,leader.inboundb,+905558535082
GEN-F1A3F873,2026-01-09 15:20:05,166,agent.050,General Support,Outbound Sales,Sales,leader.outboundsales,+905553706811
GEN-628D3BCD,2025-12-27 23:51:56,154,agent.049,General Support,Inbound B,Customer Support,leader.inboundb,+905552191228
GEN-845A8114,2026-01-03 16:58:20,97,agent.028,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905555328224
GEN-CF9C0FD6,2025-12-22 13:18:46,214,agent.011,General Support,VIP Support,Customer Support,leader.vipsupport,+905555127981
GEN-AB758DDC,2026-01-11 13:48:52,227,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905551359800
GEN-FD6BA33B,2025-12-27 11:23:57,194,agent.007,Tech Support,Tech L1,Technical Service,leader.techl1,+905556231405
GEN-95471A2C,2025-12-23 11:04:43,101,agent.026,VIP Line,Tech L1,Technical Service,leader.techl1,+905554177610
GEN-8A7C4128,2026-01-17 18:28:12,0,,Tech Support,,,,+905557546488
GEN-3B33026A,2026-01-04 10:05:04,0,,VIP Line,,,,+905553780895
GEN-9366D3DD,2025-12-20 18:38:45,182,agent.027,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905557328329
GEN-0E8A8DC3,2025-12-20 09:35:04,0,,Sales Line,,,,+905554714645
GEN-C192A6A9,2025-12-30 14:52:55,0,,VIP Line,,,,+905554270877
GEN-24DC21B0,2026-01-12 12:07:05,262,agent.046,Sales Line,Tech L1,Technical Service,leader.techl1,+905552358122
GEN-06BFDEA2,2025-12-26 11:52:53,217,agent.033,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905554641144
GEN-383D70F7,2025-12-21 12:11:35,0,,Sales Line,,,,+905552888436
GEN-A92D12F7,2026-01-16 09:08:59,200,agent.037,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905557650653
GEN-EC96C876,2025-12-27 07:31:56,255,agent.015,VIP Line,Retention,Sales,leader.retention,+905557185821
GEN-E059C0A1,2026-01-03 18:56:24,155,agent.013,Sales Line,Tech L1,Technical Service,leader.techl1,+905558920190
GEN-562A4F25,2025-12-20 15:48:57,196,agent.046,Tech Support,Tech L1,Technical Service,leader.techl1,+905557595790
GEN-E4892654,2025-12-30 18:19:20,90,agent.024,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905559311415
GEN-619756E8,2026-01-05 19:21:03,10,agent.046,VIP Line,Tech L1,Technical Service,leader.techl1,+905551765462
GEN-7135787C,2025-12-26 11:46:20,244,agent.016,Sales Line,Retention,Sales,leader.retention,+905555014193
GEN-786A093B,2026-01-13 11:12:19,244,agent.038,VIP Line,Tech L2,Technical Service,leader.techl2,+905555684888
GEN-DBF93782,2025-12-30 15:15:54,137,agent.045,Sales Line,Inbound B,Customer Support,leader.inboundb,+905559085206
GEN-F6346816,2026-01-15 16:47:37,207,agent.004,Sales Line,Retention,Sales,leader.retention,+905559922548
GEN-0F865A39,2025-12-19 12:27:50,175,agent.008,Sales Line,Inbound A,Customer Support,leader.inbounda,+905552994198
GEN-6B80FA8A,2026-01-06 16:09:53,198,agent.037,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905554581975
GEN-1DC2455E,2026-01-15 15:57:39,53,agent.038,General Support,Tech L2,Technical Service,leader.techl2,+905553631346
GEN-3B4E0876,2026-01-15 18:24:32,192,agent.025,Tech Support,Tech L2,Technical Service,leader.techl2,+905557292055
GEN-C2109BB5,2025-12-26 09:20:46,204,agent.019,General Support,Tech L1,Technical Service,leader.techl1,+905551586041
GEN-E8C95359,2026-01-16 09:29:59,243,agent.029,Tech Support,Tech L1,Technical Service,leader.techl1,+905554910282
GEN-41EBBF68,2025-12-24 11:55:57,191,agent.005,Sales Line,Outbound Sales,Sales,leader.outboundsales,+905551385140
GEN-A5D10D6C,2025-12-30 11:37:32,171,agent.002,Sales Line,Inbound A,Customer Support,leader.inbounda,+905554266940
GEN-59959321,2026-01-08 12:31:44,280,agent.037,VIP Line,Outbound Sales,Sales,leader.outboundsales,+905557716438
GEN-5534F466,2026-01-12 07:00:10,248,agent.027,VIP Line,VIP Support,Customer Support,leader.vipsupport,+905554072723
GEN-D2DD0EBC,2026-01-10 18:47:27,0,,Tech Support,,,,+905557406715
GEN-CE7E958B,2025-12-26 14:03:15,209,agent.009,Tech Support,Inbound A,Customer Support,leader.inbounda,+905551829836
GEN-BD2ED079,2025-12-29 15:37:54,194,agent.027,Tech Support,VIP Support,Customer Support,leader.vipsupport,+905556724114
GEN-C0EEEC90,2026-01-15 19:35:32,201,agent.013,VIP Line,Tech L1,Technical Service,leader.techl1,+905556788275
GEN-3F58CFD3,2026-01-01 16:05:08,111,agent.011,General Support,VIP Support,Customer Support,leader.vipsupport,+905559257935
GEN-5978F97B,2026-01-04 17:10:28,174,agent.038,Tech Support,Tech L2,Technical Service,leader.techl2,+905555607728
GEN-67108BFC,2026-01-02 16:29:48,258,agent.019,General Support,Tech L1,Technical Service,leader.techl1,+905559407022
GEN-71094F66,2026-01-01 09:24:23,273,agent.047,VIP Line,Inbound B,Customer Support,leader.inboundb,+905556195171
